,District Name,Current Exp of Educ per ADA (Ed Code 41372) (District),Total Gen Fund Expenditures (District),Gen Fund Exp by Activity - 4000-4999 Ancillary Services Exp % (District),Gen Fund Exp by Activity - 3000-3999 Pupil Services Exp % (District),Gen Fund Exp by Activity - 2000-2999 Instruc-related Svcs Per Student # (District),Gen Fund Exp by Activity - 4000-4999 Ancillary Services Per Student # (District),Gen Fund Exp by Activity - 5000-5999 Community Services Per Student # (District),Gen Fund Exp by Activity - 6000-6999 Enterprise Exp % (District),Total Gen Fund Expenditures Per Student (District),Total Gen Fund Revenues Per Student (District),Total Gen Fund Revenues (District),Gen Fund Exp by Activity - 2000-2999 Instruc-related Svcs Exp % (District),Gen Fund Exp by Activity - 3000-3999 Pupil Services Per Student # (District),Gen Fund Exp by Activity - 1000-1999 Instruction Per Student # (District),Gen Fund Exp by Activity - 6000-6999 Enterprise Per Student # (District),Gen Fund Exp by Activity - 5000-5999 Community Services Exp % (District),Gen Fund Exp by Activity - 7000-7999 General Administration Exp % (District),Gen Fund Exp by Activity - 1000-1999 Instruction Exp % (District),Gen Fund Exp by Activity - 7000-7999 General Administration Per Student # (District),Gen Fund Exp by Activity - 8000-8999 Plant Services Exp % (District),Gen Fund Exp by Activity - 8000-8999 Plant Services Per Student # (District),Gen Fund Exp by Object Code - 1000-1999 Certificated Salaries Per Student (District),Gen Fund Exp by Object Code - 2000-2999 Classified Salaries Per Student (District),Gen Fund Exp by Object Code - 3000-3999 Employee Benefits Per Student (District),Gen Fund Exp by Object Code - 4000-4999 Books & Supplies Per Student (District),Gen Fund Exp by Object Code - 5000-5999 Services & Other Op Exp Per Student (District),Gen Fund Rev by Object Code - 8010-8099 Rev Limit Sources/LCFF Per Student (District),Gen Fund Rev by Object Code - 8100-8299 Federal Revenue Per Student (District),Gen Fund Rev by Object Code - 8300-8599 Other State Revenue Per Student (District),Gen Fund Rev by Object Code - 8600-8799 Other Local Revenue Per Student (District),Expulsions (District),Suspensions (District),Suspensions (In School) (District),Suspensions (Out of School) (District),County Name (District)_x,District Type (District)_x,All Charter Schools (Y/N) (District)_x,CDS Number (District)_x,City (District)_x,Grade Span (District)_x,Zip (District)_x,CDS Number (District)_y,CAASPP-ELA Standard Exceeded (Level 4) (District),CAASPP-ELA Standard Met (Level 3) (District),CAASPP-ELA Standard Nearly Met (Level 2) (District),CAASPP-ELA Standard Not Met (Level 1) (District),CAASPP-ELA Standard Exceeded or Met (Levels 3 and 4) (District),American Indian or Alaska Native (CAASPP-ELA Levels 3 and 4) (District),Asian (CAASPP-ELA Levels 3 and 4) (District),Black or African American (CAASPP-ELA Levels 3 and 4) (District),Filipino (CAASPP-ELA Levels 3 and 4) (District),Hispanic or Latino (CAASPP-ELA Levels 3 and 4) (District),Native Hawaiian or Pac Islandr (CAASPP-ELA Levels 3 and 4) (District),Two or More Races (CAASPP-ELA Levels 3 and 4) (District),White (CAASPP-ELA Levels 3 and 4) (District),Males (CAASPP-ELA Levels 3 and 4) (District),Females (CAASPP-ELA Levels 3 and 4) (District),CDS Number (District)_x,American Indian or Alaska Native (CAASPP-Math Levels 3 and 4) (District),Asian (CAASPP-Math Levels 3 and 4) (District),Black or African American (CAASPP-Math Levels 3 and 4) (District),Filipino (CAASPP-Math Levels 3 and 4) (District),Hispanic or Latino (CAASPP-Math Levels 3 and 4) (District),Native Hawaiian or Pac Islandr (CAASPP-Math Levels 3 and 4) (District),Two or More Races (CAASPP-Math Levels 3 and 4) (District),White (CAASPP-Math Levels 3 and 4) (District),Males (CAASPP-Math Levels 3 and 4) (District),Females (CAASPP-Math Levels 3 and 4) (District),CAASPP-Math Standard Exceeded or Met (Levels 3 and 4) (District),CAASPP-Math Standard Exceeded (Level 4) (District),CAASPP-Math Standard Met (Level 3) (District),CAASPP-Math Standard Nearly Met (Level 2) (District),CAASPP-Math Standard Not Met (Level 1) (District),Cohort Graduates % (District),Grads Mtg UC/CSU # (District),Black or African American # (UC/CSU) (District),American Indian or Alaska Native # (UC/CSU) (District),Asian # (UC/CSU) (District),Filipino # (UC/CSU) (District),Hispanic or Latino # (UC/CSU) (District),Native Hawaiian or Pacific Islander # (UC/CSU) (District),White # (UC/CSU) (District),Two or More Races # (UC/CSU) (District),None Reported # (UC/CSU) (District),ACT Avg Results-English # (District),ACT Avg Results-Math # (District),ACT Avg Results-Reading # (District),ACT Avg Results-Science # (District),ACT Test Takers # (District),American Indian or Alaska Native # (Cohort Grads) (District),Asian # (Cohort Grads) (District),Native Hawaiian or Pac Islander # (Cohort Grads) (District),Filipino # (Cohort Grads) (District),Hispanic or Latino # (Cohort Grads) (District),Black or African American # (Cohort Grads) (District),White # (Cohort Grads) (District),Two or More Races # (Cohort Grads) (District),None Reported # (Cohort Grads) (District),Advanced Placement (AP) Test Taking # (District),AP Score-1 (District),AP Score-2 (District),AP Score-3 (District),AP Score-4 (District),AP Score-5 (District),Cohort Dropouts # (District),Cohort Dropouts % (District),American Indian or Alaska Native # (Cohort Dropouts) (District),Asian # (Cohort Dropouts) (District),Native Hawaiian or Pac Islander # (Cohort Dropouts) (District),Filipino # (Cohort Dropouts) (District),Hispanic or Latino # (Cohort Dropouts) (District),Black or African American # (Cohort Dropouts) (District),White # (Cohort Dropouts) (District),Two or More Races # (Cohort Dropouts) (District),None Reported # (Cohort Dropouts) (District),SAT Test Takers # (District),Cohort Graduates # (District),Grads Mtg UC/CSU % (District),SAT Avg Results-Mathematics # (District),SAT Avg Results-Reading # (District),SAT Avg Results-Writing # (District),CDS Number (District)_y,Average Daily Attendance (ADA) (District),English Learners # (District),English Learners % (District),Enrollment (District),Ethnic Diversity Index (District),American Indian or Alaska Native # (District),Asian # (District),Black or African American # (District),Filipino # (District),Hispanic or Latino # (District),Native Hawaiian or Pac Islander # (District),Two or More Races # (District),None Reported # (District),White # (District),American Indian or Alaska Native % (District),Asian % (District),Black or African American % (District),Filipino % (District),Hispanic or Latino % (District),Native Hawaiian or Pac Islander % (District),Two or More Races % (District),None Reported % (District),White % (District),Fluent English Proficient (FEP) # (District),Fluent English Proficient (FEP) % (District),Foster Youth # (District),Free/Reduced Meals # (District),Free/Reduced Meals % (District),FRPM/EL/Foster Undupl # (District),FRPM/EL/Foster Undupl % (District),Homeless # (District),Migrant # (District),Special Education # (District),CDS Number (District)_x,Disadvantaged Students (CAASPP-ELA Levels 3 and 4) (District),Disadvantaged Students (CAASPP-Math Levels 3 and 4) (District),EL Attaining Engl Prof < 5yrs in cohort # (District),EL Attaining Engl Prof < 5yrs in cohort % (District),EL Attaining Engl Prof >=5yrs in cohort # (District),EL Attaining Engl Prof >=5yrs in cohort % (District),EL Making Annual Growth Target # (District),EL Making Annual Growth Target % (District),English Learners (CAASPP-ELA Levels 3 and 4) (District),English Learners (CAASPP-Math Levels 3 and 4) (District),Migrant Students (CAASPP-ELA Levels 3 and 4) (District),Migrant Students (CAASPP-Math Levels 3 and 4) (District),Students w/Disabilities (CAASPP-ELA Levels 3 and 4) (District),Students w/Disabilities (CAASPP-Math Levels 3 and 4) (District),CDS Number (District)_y,Redesignated FEP (RFEP) # (District),County Name (District)_y,District Type (District)_y,All Charter Schools (Y/N) (District)_y,CDS Number (District),City (District)_y,Grade Span (District)_y,Zip (District)_y,1st Year Teachers (District),2nd Year Teachers (District),Avg Years Teaching (District),Per Pupil Ratio: Teacher (District),Salary Change (District),TchrBnft-Max Annual-2Party Plan $ Pd (District),TchrBnft-Max Annual-Cafe Plan $ Pd (District),TchrBnft-Max Annual-Family Pln $ Pd (District),TchrBnft-Max Annual-Single Plan $ Pd (District),Teacher BA60 Step-10 Offered (District),Teacher Highest Salary Offered (District),Teacher Lowest Salary Offered (District),Teacher Salary-Avg (District),Teacher Service Days (District),Teachers-# (District),Teachers-FTE (District),Teaching Days (District)
170,Curtis Creek Elementary (Tuolumne),11453.0,6479655.0,0.0,4.0,1323.0,42.0,0.0,0.0,14824.0,11109.0,4855973.0,9.0,550.0,7010.0,0,0.0,6.0,47.0,919.0,32.0,4679.0,4486.0,2344.0,2532.0,1124.0,4034,8913.0,384.0,785.0,1027.0,,,,,Tuolumne,Elementary School District,No,55-72355-0000000,Sonora,K-08,95370,55-72355-0000000,19.2,29.4,23.8,27.7,48.6,redacted,redacted,redacted,redacted,33.3,,redacted,51.2,44.4,54.1,55-72355-0000000,redacted,redacted,redacted,redacted,25.5,,redacted,33.3,32.7,31.7,32.3,13.3,19,30.8,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55-72355-0000000,437.0,12.0,2.6,458.0,23.0,6.0,2.0,3.0,0.0,73.0,0.0,12.0,13.0,349.0,1.3,0.4,0.7,0.0,15.9,0.0,2.6,2.8,76.2,1.0,0.2,redacted,247.0,53.9,249.0,56.2,22.0,0.0,55.0,55-72355-0000000,35.6,21.8,,,,,,,redacted,redacted,,,27.6,17.2,55-72355-0000000,0.0,Tuolumne,Elementary School District,No,55-72355-0000000,Sonora,K-08,95370,0.0,1.0,14.0,18.7,0.0,9000.0,0.0,9000.0,9000.0,57043.0,81540.0,39569.0,65688.0,182.0,25.0,24.5,180.0
171,Cutler-Orosi Joint Unified (Tulare),10739.0,54297528.0,1.0,9.0,1522.0,117.0,528.0,0.0,13605.0,13662.0,54521959.0,11.0,1226.0,6590.0,0,4.0,5.0,48.0,643.0,21.0,2833.0,4979.0,1855.0,3002.0,645.0,1007,10742.0,1054.0,1135.0,730.0,,,,,Tulare,Unified School District,No,54-71860-0000000,Orosi,K-12,93647,54-71860-0000000,9.6,22.9,26.4,41.1,32.5,redacted,redacted,redacted,60.6,31.4,redacted,redacted,45.2,27,38.1,54-71860-0000000,redacted,redacted,redacted,53.7,27.3,redacted,redacted,35.5,25.6,30.8,28.2,10.9,17.2,23.7,48.2,91.6,97.0,,,0.0,0.0,88.0,,0.0,,,16,17,17,18,53.0,,redacted,,redacted,249,,redacted,,,261.0,271,104,58,17,0,13,4.5,,redacted,,redacted,13,,redacted,,,,263,36.9,,,,54-71860-0000000,3991.0,1862.0,45.1,4126.0,6.0,3.0,6.0,3.0,125.0,3910.0,2.0,4.0,0.0,73.0,0.1,0.1,0.1,3.0,94.8,0.0,0.1,0.0,1.8,1251.0,30.3,17,3870.0,93.8,3968.0,96.7,228.0,204.0,181.0,54-71860-0000000,32.2,28,,,,,,,7,10,32.4,27.5,3.5,1.8,54-71860-0000000,185.0,Tulare,Unified School District,No,54-71860-0000000,Orosi,K-12,93647,11.0,15.0,12.0,20.0,3.5,0.0,0.0,13369.0,0.0,70396.0,92048.0,48145.0,72606.0,185.0,209.0,205.9,180.0
172,Cutten Elementary (Humboldt),8286.0,5326893.0,0.0,2.0,815.0,0.0,51.0,0.0,8963.0,10185.0,6053150.0,9.0,183.0,6327.0,0,1.0,5.0,71.0,460.0,9.0,819.0,3825.0,1272.0,2219.0,623.0,694,8027.0,657.0,1020.0,481.0,,,,,Humboldt,Elementary School District,No,12-62745-0000000,Eureka,K-06,95503,12-62745-0000000,20.5,29.8,24.4,25.3,50.3,26.5,57.1,redacted,redacted,47.6,redacted,38.9,54.9,47,53.6,12-62745-0000000,29.4,42.9,redacted,redacted,30.2,redacted,35.3,50,45.2,39.9,42.5,16.2,26.4,34.4,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-62745-0000000,594.0,10.0,1.6,622.0,44.0,47.0,31.0,6.0,3.0,105.0,2.0,59.0,0.0,369.0,7.6,5.0,1.0,0.5,16.9,0.3,9.5,0.0,59.3,29.0,4.7,redacted,231.0,37.1,235.0,41.3,2.0,0.0,38.0,12-62745-0000000,44.5,30.6,,,,,,,redacted,redacted,,,20,17.5,12-62745-0000000,0.0,Humboldt,Elementary School District,No,12-62745-0000000,Eureka,K-06,95503,1.0,2.0,10.0,22.8,0.0,12198.0,0.0,12198.0,12198.0,66348.0,78374.0,43383.0,63942.0,182.0,31.0,27.3,180.0
173,Cuyama Joint Unified (Santa Barbara),14517.0,3460521.0,0.0,5.0,764.0,70.0,0.0,0.0,16363.0,17175.0,3632366.0,5.0,888.0,9044.0,0,0.0,9.0,55.0,1472.0,14.0,2278.0,5683.0,2698.0,2869.0,1101.0,1891,14257.0,560.0,1785.0,574.0,,,,,Santa Barbara,Unified School District,No,42-75010-0000000,New Cuyama,K-12,93254,42-75010-0000000,5,27.3,31.4,36.4,32.2,,redacted,,,30.5,,redacted,34.8,24.6,40,42-75010-0000000,,redacted,,,12.6,,redacted,13,13.1,13.3,13.2,1.7,11.6,35.5,51.2,43.3,3.0,0.0,0.0,0.0,,2.0,,0.0,,0.0,,,,,0.0,redacted,redacted,,,12,redacted,redacted,,redacted,1.0,redacted,redacted,redacted,redacted,redacted,5,16.7,redacted,redacted,,,2,redacted,redacted,,redacted,,13,23.1,,,,42-75010-0000000,212.0,89.0,36.3,245.0,26.0,1.0,2.0,2.0,0.0,182.0,0.0,2.0,0.0,56.0,0.4,0.8,0.8,0.0,74.3,0.0,0.8,0.0,22.9,57.0,23.3,redacted,202.0,82.4,186.0,81.3,0.0,9.0,26.0,42-75010-0000000,30.8,10.6,,,,,,,7.3,2.4,redacted,redacted,redacted,redacted,42-75010-0000000,19.0,Santa Barbara,Unified School District,No,42-75010-0000000,New Cuyama,K-12,93254,3.0,2.0,11.0,13.0,3.5,9278.0,0.0,9278.0,9278.0,66039.0,80537.0,44272.0,62016.0,184.0,21.0,18.8,180.0
174,Cypress Elementary (Orange),9716.0,39493399.0,0.0,4.0,912.0,0.0,0.0,0.0,10251.0,10635.0,40973766.0,9.0,393.0,6646.0,1,0.0,8.0,65.0,808.0,13.0,1303.0,4681.0,1559.0,2258.0,290.0,1019,7962.0,373.0,1575.0,724.0,,,,,Orange,Elementary School District,No,30-66480-0000000,Cypress,K-06,90630,30-66480-0000000,37.3,29.1,17.4,16.2,66.4,,84,43.7,73.8,49.5,69.2,70.5,61.1,62,71,30-66480-0000000,,84,39.4,69.7,45.2,69.2,60.7,55,64,61.9,62.9,35.9,27,23,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-66480-0000000,3853.0,598.0,15.1,3969.0,62.0,3.0,1304.0,116.0,216.0,1123.0,25.0,229.0,13.0,940.0,0.1,32.9,2.9,5.4,28.3,0.6,5.8,0.3,23.7,666.0,16.8,redacted,1280.0,32.2,1623.0,42.1,368.0,0.0,337.0,30-66480-0000000,48.2,42.6,,,,,,,18.6,27.2,,,23.5,23.1,30-66480-0000000,79.0,Orange,Elementary School District,No,30-66480-0000000,Cypress,K-06,90630,6.0,6.0,13.0,23.5,2.5,11500.0,0.0,11500.0,11500.0,86122.0,106313.0,49051.0,85422.0,186.0,172.0,168.9,180.0
175,Davis Joint Unified (Yolo),11171.0,87314166.0,1.0,8.0,1329.0,163.0,24.0,0.0,11395.0,11581.0,88740984.0,12.0,886.0,7039.0,0,0.0,7.0,62.0,773.0,10.0,1094.0,5277.0,2178.0,2219.0,522.0,1090,8151.0,325.0,1073.0,2033.0,,,,,Yolo,Unified School District,No,57-72678-0000000,Davis,K-12,95616,57-72678-0000000,37.5,32,15.6,14.9,69.4,36.8,84.4,44.2,80,42.2,82.4,79.4,76.3,63.7,75.6,57-72678-0000000,42.1,83.5,31.9,78.4,34.3,83.3,76,70.8,63.7,65.3,64.5,38.4,26,19.9,15.6,94,518.0,9.0,0.0,99.0,0.0,48.0,,334.0,17.0,,28,27,28,26,274.0,redacted,112,,redacted,94,12,403,24,,656.0,36,125,328,368,376,14,2,redacted,0,,redacted,10,0,4,0,,,658,78.7,,,,57-72678-0000000,7663.0,959.0,11.2,8582.0,49.0,35.0,1384.0,238.0,118.0,1732.0,23.0,484.0,17.0,4551.0,0.4,16.1,2.8,1.4,20.2,0.3,5.6,0.2,53.0,1090.0,12.7,17,1754.0,20.4,2101.0,26.0,34.0,68.0,853.0,57-72678-0000000,37.7,32.2,,,,,,,12.2,27.4,12.5,14.6,28.7,25.5,57-72678-0000000,116.0,Yolo,Unified School District,No,57-72678-0000000,Davis,K-12,95616,19.0,15.0,12.0,19.2,2.0,9800.0,0.0,11900.0,5900.0,61825.0,86253.0,38811.0,69412.0,184.0,487.0,447.0,180.0
176,Death Valley Unified (Inyo),55975.0,1232559.0,0.0,15.0,7780.0,212.0,0.0,0.0,55975.0,65154.0,1434688.0,14.0,8309.0,23991.0,28,0.0,18.0,43.0,10282.0,10.0,5372.0,16980.0,9293.0,9930.0,2976.0,16796,47233.0,3726.0,4250.0,9945.0,,,,,Inyo,Unified School District,No,14-63271-0000000,Shoshone,K-12,92384,14-63271-0000000,16.7,16.7,25,41.7,33.3,,,redacted,,redacted,,redacted,redacted,redacted,redacted,14-63271-0000000,,,redacted,,redacted,,redacted,redacted,redacted,redacted,25,8.3,16.7,16.7,58.3,redacted,0.0,,,,,0.0,,0.0,0.0,,,,,,,,,,,redacted,,redacted,redacted,,,,,,,,redacted,redacted,,,,,redacted,,redacted,redacted,,,redacted,0.0,,,,14-63271-0000000,22.0,1.0,4.5,22.0,38.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,14.0,0.0,0.0,4.5,0.0,18.2,0.0,13.6,0.0,63.6,2.0,9.1,redacted,16.0,72.7,16.0,62.8,0.0,0.0,0.0,14-63271-0000000,redacted,redacted,,,,,,,redacted,redacted,,,,,14-63271-0000000,0.0,Inyo,Unified School District,No,14-63271-0000000,Shoshone,K-12,92384,4.0,0.0,8.0,3.6,12.5,15896.0,0.0,20790.0,7573.0,66994.0,81704.0,41218.0,59126.0,184.0,7.0,6.1,181.0
177,Dehesa Elementary (San Diego),26113.0,4026307.0,0.0,39.0,2609.0,0.0,0.0,0.0,28386.0,35555.0,5043076.0,9.0,11080.0,8455.0,0,0.0,9.0,30.0,2592.0,13.0,3650.0,6086.0,3562.0,3780.0,566.0,12189,11625.0,2722.0,1666.0,19542.0,,,,,San Diego,Elementary School District,No,37-68049-0000000,El Cajon,K-12,92019,37-68049-0000000,12.4,22.9,30.5,34.3,35.2,redacted,,redacted,redacted,13.8,,66.7,39.2,30.9,40,37-68049-0000000,redacted,,redacted,redacted,13.8,,53.3,35.3,27.3,38,32.4,12.4,20,35.2,32.4,32.6,9.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,22,20,23,21,15.0,redacted,12,redacted,redacted,107,18,96,15,redacted,5.0,redacted,redacted,redacted,redacted,redacted,216,27.4,redacted,5,redacted,redacted,126,22,45,10,redacted,,257,3.5,,,,37-68049-0000000,142.0,357.0,5.6,6322.0,49.0,51.0,258.0,306.0,75.0,2050.0,16.0,470.0,125.0,2971.0,0.8,4.1,4.8,1.2,32.4,0.3,7.4,2.0,47.0,547.0,8.7,redacted,2155.0,34.1,86.0,56.7,75.0,0.0,616.0,37-68049-0000000,37,31.5,,,,,,,0,0,,,12.9,9.7,37-68049-0000000,55.0,San Diego,Elementary School District,No,37-68049-0000000,El Cajon,K-12,92019,20.0,112.0,2.0,13.2,,,,,,,,,,,525.0,480.6,
178,Del Norte County Office of Education (Del Norte),,4046033.0,0.0,25.0,,,,0.0,,,4262388.0,10.0,,,,0.0,36.0,25.0,,0.0,,,,,,,,,,,,,,,Del Norte,County Office of Education (COE),No,08-10082-0000000,Crescent City,K-12,95531,08-10082-0000000,4.5,24.9,29.9,40.7,29.4,15.4,redacted,redacted,,11.1,,26.7,35.8,30.2,28.6,08-10082-0000000,7.7,redacted,redacted,,0,,7.1,9.1,11.6,3.3,7.3,1.7,5.7,17.5,75.1,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,5,redacted,redacted,redacted,12,redacted,22,5,,1.0,redacted,redacted,redacted,redacted,redacted,41,37.3,6,redacted,redacted,redacted,11,redacted,16,6,,,48,0.0,,,,08-10082-0000000,,19.0,3.3,579.0,43.0,72.0,11.0,5.0,1.0,96.0,2.0,44.0,0.0,348.0,12.4,1.9,0.9,0.2,16.6,0.3,7.6,0.0,60.1,12.0,2.1,redacted,329.0,56.8,47.0,,18.0,0.0,84.0,08-10082-0000000,19.3,3.7,,,,,,,redacted,redacted,,,9.5,4.8,08-10082-0000000,0.0,Del Norte,County Office of Education (COE),No,08-10082-0000000,Crescent City,K-12,95531,5.0,3.0,9.0,17.5,,,,,,,,,,,36.0,32.9,
179,Del Norte County Unified (Del Norte),11130.0,38268781.0,0.0,8.0,1075.0,21.0,4.0,0.0,11287.0,12081.0,40958286.0,10.0,859.0,7302.0,0,0.0,5.0,65.0,541.0,13.0,1487.0,4553.0,2214.0,2656.0,844.0,1067,9325.0,774.0,843.0,1138.0,,,,,Del Norte,Unified School District,No,08-61820-0000000,Crescent City,K-12,95531,08-61820-0000000,9.8,23.7,26.1,40.4,33.5,24.4,32.4,18.2,47.4,29,redacted,40.3,37.9,28,38.9,08-61820-0000000,17,27.6,18.2,31.6,16.1,redacted,32.1,28.8,24.1,24.3,24.2,7.2,17,29.7,46.2,91.3,46.0,0.0,3.0,0.0,0.0,15.0,,25.0,0.0,0.0,redacted,redacted,redacted,redacted,8.0,33,redacted,,redacted,43,redacted,117,redacted,redacted,112.0,47,71,42,30,8,9,3.9,1,redacted,,redacted,3,redacted,4,redacted,redacted,,211,21.8,,,,08-61820-0000000,3390.0,298.0,8.1,3679.0,50.0,527.0,183.0,39.0,29.0,829.0,6.0,173.0,0.0,1893.0,14.3,5.0,1.1,0.8,22.5,0.2,4.7,0.0,51.5,206.0,5.6,62,2400.0,65.2,2427.0,64.9,84.0,1.0,540.0,08-61820-0000000,26.5,18.9,,,,,,,5.8,5.1,,,8.4,7.6,08-61820-0000000,26.0,Del Norte,Unified School District,No,08-61820-0000000,Crescent City,K-12,95531,19.0,10.0,12.0,21.4,3.6,9711.0,9711.0,9711.0,9711.0,67326.0,82576.0,44393.0,66515.0,186.0,177.0,171.5,180.0
180,Delano Joint Union High (Kern),13378.0,57597607.0,2.0,14.0,1501.0,227.0,2.0,0.0,14566.0,14976.0,59217028.0,10.0,2005.0,7507.0,0,0.0,5.0,52.0,730.0,16.0,2283.0,5283.0,2337.0,2898.0,1128.0,1794,11802.0,1363.0,970.0,841.0,,,,,Kern,High School District,No,15-63412-0000000,Delano,09-12,93215,15-63412-0000000,28.4,37.1,21.4,13.1,65.5,,redacted,redacted,75.2,64.1,redacted,redacted,58.3,64.3,66.7,15-63412-0000000,,redacted,redacted,52.3,27.9,redacted,redacted,16.7,31.5,30,30.8,11.9,18.9,26.6,42.6,93.4,472.0,0.0,0.0,11.0,90.0,354.0,0.0,11.0,0.0,,19,20,20,19,108.0,redacted,13,redacted,111,748,redacted,15,redacted,,709.0,439,446,244,123,37,26,2.7,redacted,1,redacted,1,23,redacted,1,redacted,,,903,52.3,,,,15-63412-0000000,3954.0,1223.0,29.0,4224.0,15.0,3.0,44.0,23.0,448.0,3628.0,3.0,15.0,3.0,57.0,0.1,1.0,0.5,10.6,85.9,0.1,0.4,0.1,1.3,1939.0,45.9,redacted,3799.0,89.9,3866.0,89.5,85.0,184.0,367.0,15-63412-0000000,64.1,29.3,,,,,,,23.4,5.2,63.6,27.3,14.1,1.4,15-63412-0000000,147.0,Kern,High School District,No,15-63412-0000000,Delano,09-12,93215,30.0,14.0,9.0,22.0,3.8,0.0,0.0,15120.0,0.0,67693.0,99550.0,42451.0,66905.0,182.0,191.0,192.0,180.0
181,Delano Union Elementary (Kern),11927.0,71260376.0,2.0,7.0,1234.0,261.0,0.0,0.0,13215.0,13431.0,72423155.0,9.0,912.0,7656.0,0,0.0,5.0,58.0,646.0,13.0,1661.0,5250.0,2019.0,3025.0,1179.0,769,10130.0,1158.0,786.0,1356.0,,,,,Kern,Elementary School District,No,15-63404-0000000,Delano,K-08,93215,15-63404-0000000,11,25.5,24.9,38.7,36.4,redacted,65.5,33.3,61.3,33.4,redacted,53.9,28.8,31.6,41.7,15-63404-0000000,redacted,51.7,26.7,47.4,20.6,redacted,42.3,17.8,24.2,23.1,23.7,8.2,15.5,27.7,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-63404-0000000,5392.0,3548.0,48.0,7387.0,13.0,12.0,50.0,25.0,663.0,6488.0,3.0,33.0,13.0,100.0,0.2,0.7,0.3,9.0,87.8,0.0,0.4,0.2,1.4,1318.0,17.8,16,5949.0,80.5,4754.0,88.3,10.0,483.0,623.0,15-63404-0000000,33.6,21.1,,,,,,,10.2,7.7,21.1,15.9,2.4,1.7,15-63404-0000000,350.0,Kern,Elementary School District,No,15-63404-0000000,Delano,K-08,93215,4.0,53.0,11.0,21.2,3.0,16500.0,0.0,16500.0,16500.0,72446.0,97457.0,49323.0,74654.0,183.0,349.0,349.0,180.0
182,Delhi Unified (Merced),12754.0,32880828.0,1.0,6.0,1925.0,118.0,11.0,0.0,13091.0,12817.0,32192063.0,15.0,808.0,7663.0,0,0.0,7.0,59.0,941.0,11.0,1380.0,6149.0,1900.0,2917.0,711.0,1105,10381.0,664.0,1243.0,529.0,,,,,Merced,Unified School District,No,24-75366-0000000,Delhi,K-12,95315,24-75366-0000000,10.2,24.6,30.4,34.8,34.8,,47.2,redacted,redacted,34.8,redacted,redacted,31.6,28.6,41.7,24-75366-0000000,,41.7,redacted,redacted,23.3,redacted,redacted,21.4,23.5,23.8,23.6,6.2,17.5,33.6,42.7,94.5,67.0,0.0,,0.0,,56.0,,4.0,0.0,,18,18,19,18,65.0,,redacted,,,165,redacted,14,redacted,,151.0,129,75,38,27,11,6,3,,redacted,,,6,redacted,0,redacted,,,188,35.6,,,,24-75366-0000000,2512.0,1144.0,43.3,2644.0,12.0,1.0,77.0,8.0,5.0,2355.0,3.0,8.0,2.0,185.0,0.0,2.9,0.3,0.2,89.1,0.1,0.3,0.1,7.0,764.0,28.9,12,2162.0,81.8,2302.0,87.6,21.0,53.0,267.0,24-75366-0000000,33.8,23.3,,,,,,,13.7,10.6,34.5,31,8.5,5.2,24-75366-0000000,32.0,Merced,Unified School District,No,24-75366-0000000,Delhi,K-12,95315,17.0,10.0,11.0,18.6,5.0,12000.0,0.0,12000.0,12000.0,72507.0,101442.0,53238.0,79145.0,181.0,142.0,141.9,181.0
183,Delphic Elementary (Siskiyou),9651.0,610606.0,0.0,0.0,2634.0,0.0,0.0,0.0,10923.0,12420.0,694296.0,24.0,3.0,5542.0,0,0.0,14.0,51.0,1534.0,10.0,1078.0,4458.0,1844.0,2008.0,687.0,1317,9802.0,571.0,1036.0,1011.0,,,,,Siskiyou,Elementary School District,No,47-70227-0000000,Montague,K-08,96064,47-70227-0000000,2.9,8.8,29.4,58.8,11.8,redacted,,,,redacted,,redacted,20,9.1,16.7,47-70227-0000000,redacted,,,,redacted,,redacted,25,22.7,16.7,20.6,2.9,17.7,32.4,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47-70227-0000000,56.0,,,57.0,43.0,3.0,0.0,0.0,0.0,10.0,0.0,10.0,2.0,32.0,5.3,0.0,0.0,0.0,17.5,0.0,17.5,3.5,56.1,0.0,0.0,redacted,57.0,100.0,57.0,86.6,0.0,0.0,4.0,47-70227-0000000,11.8,20.6,,,,,,,,,,,redacted,redacted,47-70227-0000000,0.0,Siskiyou,Elementary School District,No,47-70227-0000000,Montague,K-08,96064,0.0,2.0,11.0,14.3,,,,,,,,,,,4.0,4.0,
